iteration,x_1,x_2,x_3,x_4,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,0.7645385265350342,0.8300079107284546,-0.23427248001098633,0.9186112880706787,0.5906878709793091,0.995708167552948,1.4142134189605713,0.020040564239025116,1.4600097131278744e-07,1.0000001192092896,1.0444962,40.325024,False,False
1,0.7638746500015259,0.8292653560638428,-0.23373661935329437,0.9177623391151428,0.5897302627563477,0.9956833124160767,1.4142135381698608,0.020145980641245842,1.1920928955078125e-07,1.0000001192092896,1.0437183,40.12533,False,False
2,0.7632108330726624,0.8285229206085205,-0.23320047557353973,0.9169134497642517,0.5887718200683594,0.9956583380699158,1.4142135381698608,0.02025183103978634,8.429369557916289e-08,1.0000001192092896,1.0429472,39.926903,False,False
3,0.7625470757484436,0.827780544757843,-0.2326640486717224,0.9160646200180054,0.5878127217292786,0.9956332445144653,1.4142134189605713,0.020358160138130188,1.3328003944934608e-07,0.9999999403953552,1.0421827,39.72965,False,False
4,0.7618834376335144,0.8270382285118103,-0.2321273386478424,0.915215790271759,0.5868528485298157,0.9956080317497253,1.4142135381698608,0.02046494372189045,1.4600097131278744e-07,0.9999999403953552,1.041425,39.5336,False,False
5,0.76121985912323,0.8262959718704224,-0.23159034550189972,0.9143670201301575,0.585892379283905,0.995582640171051,1.4142135381698608,0.02057218737900257,8.429369557916289e-08,0.9999999403953552,1.0406743,39.338745,False,False
6,0.7605563998222351,0.8255537748336792,-0.23105306923389435,0.9135183095932007,0.5849311351776123,0.9955571889877319,1.4142135381698608,0.02067989483475685,1.3328003944934608e-07,1.0,1.0399301,39.145077,False,False
7,0.759893000125885,0.8248116374015808,-0.2305155098438263,0.9126696586608887,0.583969235420227,0.9955315589904785,1.4142135381698608,0.020788071677088737,0.0,1.0000001192092896,1.0391928,38.952568,False,False
8,0.7592296600341797,0.824069619178772,-0.22997766733169556,0.9118210673332214,0.5830066800117493,0.9955058097839355,1.41421377658844,0.020896701142191887,1.7881393432617188e-07,0.9999997615814209,1.0384622,38.761257,False,False
9,0.7585664391517639,0.8233276605606079,-0.22943954169750214,0.910972535610199,0.582043468952179,0.995479941368103,1.4142135381698608,0.02100580558180809,1.0323827126512697e-07,1.0000001192092896,1.0377384,38.57109,False,False
10,0.7579032778739929,0.8225857615470886,-0.22890111804008484,0.9101240634918213,0.5810796022415161,0.995453953742981,1.4142135381698608,0.021115370094776154,0.0,1.0000001192092896,1.0370215,38.3821,False,False
11,0.7572402358055115,0.8218439221382141,-0.22836241126060486,0.9092756509780884,0.580115020275116,0.9954278469085693,1.4142135381698608,0.02122540771961212,1.0323827126512697e-07,1.0000001192092896,1.0363111,38.194233,False,False
12,0.7565772533416748,0.8211021423339844,-0.2278234213590622,0.9084272980690002,0.5791497826576233,0.9954015612602234,1.4142135381698608,0.021335916593670845,1.1920928955078125e-07,1.0000001192092896,1.0356076,38.007515,False,False
13,0.7559143900871277,0.8203604817390442,-0.22728413343429565,0.9075789451599121,0.5781838893890381,0.9953752160072327,1.4142135381698608,0.021446896716952324,0.0,1.0000001192092896,1.0349107,37.821926,False,False
14,0.7552515864372253,0.8196188807487488,-0.22674456238746643,0.9067306518554688,0.5772173404693604,0.9953486919403076,1.4142134189605713,0.021558335050940514,0.0,1.000000238418579,1.0342205,37.637486,False,False
15,0.7545889019966125,0.8188773393630981,-0.22620469331741333,0.9058824181556702,0.5762501955032349,0.995322048664093,1.4142135381698608,0.021670280024409294,1.3328003944934608e-07,1.0000001192092896,1.0335371,37.45411,False,False
16,0.7539262771606445,0.8181358575820923,-0.22566454112529755,0.9050342440605164,0.5752823948860168,0.9952952861785889,1.4142135381698608,0.021782666444778442,0.0,1.0000001192092896,1.0328604,37.2719,False,False
17,0.7532637119293213,0.8173944354057312,-0.22512409090995789,0.9041861295700073,0.5743139386177063,0.9952684044837952,1.4142134189605713,0.021895550191402435,1.1920928955078125e-07,0.9999999403953552,1.0321902,37.09076,False,False
18,0.7526012659072876,0.8166531324386597,-0.22458334267139435,0.9033380746841431,0.5733448266983032,0.9952414035797119,1.4142134189605713,0.02200891077518463,1.3328003944934608e-07,1.0000001192092896,1.0315269,36.910713,False,False
19,0.7519388794898987,0.8159118890762329,-0.22404231131076813,0.9024900794029236,0.5723751783370972,0.9952142238616943,1.4142136573791504,0.02212275192141533,2.0647654253025394e-07,1.0,1.0308703,36.73175,False,False
20,0.7512766122817993,0.8151707053184509,-0.22350098192691803,0.9016421437263489,0.5714048743247986,0.9951869249343872,1.4142135381698608,0.022237062454223633,2.731428025981586e-07,1.000000238418579,1.0302203,36.553894,False,False
21,0.7506144046783447,0.8144295811653137,-0.22295935451984406,0.900794267654419,0.5704339742660522,0.9951595067977905,1.4142135381698608,0.022351861000061035,0.0,1.0000001192092896,1.0295768,36.3771,False,False
22,0.7499523162841797,0.8136885762214661,-0.2224174290895462,0.8999464511871338,0.5694624781608582,0.9951319694519043,1.4142136573791504,0.02246713638305664,1.4600097131278744e-07,1.0,1.0289402,36.201385,False,False
23,0.7492902874946594,0.8129476308822632,-0.22187520563602448,0.8990986943244934,0.5684903860092163,0.9951042532920837,1.4142134189605713,0.022582916542887688,5.960464477539063e-08,1.0000001192092896,1.0283102,36.026695,False,False
24,0.7486283779144287,0.8122067451477051,-0.22133268415927887,0.8982509970664978,0.5675176382064819,0.9950764179229736,1.4142134189605713,0.022699162364006042,1.1920928955078125e-07,1.0,1.0276868,35.853092,False,False
