iteration,x_1,x_2,x_3,x_4,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,0.7645385265350342,0.8300079107284546,-0.23427248001098633,0.9186112880706787,0.5906878709793091,0.995708167552948,0.3922692262181416,0.020040564239025116,8.484696449278758e-09,1.000000072155646,0.500000004371987,0.5000000033907206,False,False
1,0.7644248008728027,0.8298671245574951,-0.23397307097911835,0.9184338450431824,0.5903844237327576,0.9957038760185242,0.3923991249856063,0.02005888894200325,1.0799942422813237e-08,1.0000000041374075,0.5000000043709365,0.50000000339063,False,False
2,0.7643110752105713,0.8297262787818909,-0.2336735725402832,0.9182563424110413,0.590080738067627,0.9956995248794556,0.3925289584486724,0.02007724530994892,1.1673214369811045e-08,0.9999998835851769,0.5000000043698826,0.5000000033905397,False,False
3,0.7641972899436951,0.8295853734016418,-0.2333739697933197,0.9180787801742554,0.589776873588562,0.9956952333450317,0.3926587211948839,0.020095590502023697,1.5656903307215387e-08,0.9999999107516147,0.5000000043688319,0.5000000033904503,False,False
4,0.7640834450721741,0.8294444680213928,-0.23307427763938904,0.9179011583328247,0.589472770690918,0.9956908822059631,0.3927883418089342,0.020113971084356308,1.1635255444188817e-08,1.0000000193837613,0.5000000043677771,0.5000000033903611,False,False
5,0.7639696002006531,0.829303503036499,-0.23277448117733002,0.9177234768867493,0.5891684889793396,0.9956865310668945,0.3929178762383391,0.020132357254624367,3.5162083391562103e-09,1.0000000468428354,0.5000000043667235,0.5000000033902731,False,False
6,0.7638556957244873,0.8291624784469604,-0.23247458040714264,0.917545735836029,0.5888639688491821,0.9956821799278259,0.393047338206372,0.02015076018869877,1.3612467346974685e-08,1.0000000001558764,0.5000000043656704,0.5000000033901862,False,False
7,0.7637417316436768,0.8290213942527771,-0.2321745902299881,0.9173679351806641,0.5885592699050903,0.9956778287887573,0.3931766636332643,0.02016919106245041,8.958473094698881e-09,1.0000000015926545,0.5000000043646119,0.5000000033900984,False,False
8,0.7636277675628662,0.828880250453949,-0.2318744957447052,0.9171900749206543,0.5882543921470642,0.9956734776496887,0.3933058914242994,0.020187636837363243,1.6630345076228222e-08,0.9999999527811041,0.5000000043635558,0.5000000033900128,False,False
9,0.7635137438774109,0.8287391066551208,-0.23157431185245514,0.9170121550559998,0.5879493355751038,0.9956691265106201,0.3934349928414709,0.020206090062856674,1.3123845180846442e-08,1.0000000236733588,0.5000000043624978,0.5000000033899269,False,False
10,0.7633997201919556,0.828597903251648,-0.23127402365207672,0.9168341755867004,0.587644100189209,0.9956647753715515,0.3935639774875878,0.02022457867860794,1.146209432064407e-08,0.9999999978421218,0.5000000043614375,0.5000000033898423,False,False
11,0.7632856369018555,0.8284566402435303,-0.23097364604473114,0.9166561365127563,0.5873386263847351,0.9956604242324829,0.39369290372828525,0.020243065431714058,1.764710652708543e-08,0.9999999609768145,0.5000000043603778,0.5000000033897576,False,False
12,0.7631714940071106,0.8283153176307678,-0.2306731641292572,0.9164780378341675,0.5870329737663269,0.9956560730934143,0.3938216801973034,0.02026158757507801,1.371682774785518e-08,1.0000000637818431,0.5000000043593151,0.5000000033896735,False,False
13,0.7630573511123657,0.8281739354133606,-0.2303725928068161,0.9162998795509338,0.5867270231246948,0.9956516623497009,0.39395042492208115,0.020280124619603157,9.60312646617827e-09,0.9999999577247974,0.5000000043582528,0.5000000033895909,False,False
14,0.7629431486129761,0.8280325531959534,-0.23007191717624664,0.9161216616630554,0.586421012878418,0.9956473112106323,0.3940790090255566,0.020298659801483154,1.3655218387397851e-08,0.9999999995439541,0.5000000043571903,0.5000000033895083,False,False
15,0.7628288865089417,0.8278911113739014,-0.22977115213871002,0.9159433841705322,0.5861147046089172,0.995642900466919,0.3942075048885499,0.02031722292304039,1.0283981214137826e-08,0.9999999362094604,0.500000004356127,0.5000000033894269,False,False
16,0.7627146244049072,0.8277496099472046,-0.22947028279304504,0.9157650470733643,0.5858082175254822,0.9956385493278503,0.3943359108888484,0.02033580094575882,5.737459207922577e-09,0.9999999788102405,0.5000000043550621,0.5000000033893456,False,False
17,0.762600302696228,0.827608048915863,-0.2291693240404129,0.9155866503715515,0.5855015516281128,0.995634138584137,0.3944641644490591,0.020354386419057846,4.430172991022193e-09,0.9999999990760969,0.500000004353997,0.500000003389265,False,False
18,0.762485921382904,0.8274664878845215,-0.2288682609796524,0.915408194065094,0.5851947069168091,0.9956297278404236,0.3945923158187382,0.020373007282614708,9.122428377453869e-09,1.0000000065034822,0.500000004352929,0.5000000033891852,False,False
19,0.7623715400695801,0.8273248672485352,-0.22856710851192474,0.9152296781539917,0.584887683391571,0.9956253170967102,0.39472036417477574,0.020391637459397316,1.7350669840269086e-08,0.9999999835375076,0.5000000043518628,0.5000000033891069,False,False
20,0.7622570991516113,0.827183187007904,-0.22826585173606873,0.9150511026382446,0.5845804214477539,0.9956209063529968,0.39484831311218005,0.020410291850566864,6.512813027654126e-09,0.9999999618809042,0.5000000043507931,0.5000000033890285,False,False
21,0.7621425986289978,0.8270414471626282,-0.22796450555324554,0.9148724675178528,0.5842729210853577,0.9956164956092834,0.3949761958821872,0.020428961142897606,1.4435746130346947e-08,1.000000028706937,0.5000000043497217,0.5000000033889501,False,False
22,0.7620280981063843,0.8268996477127075,-0.2276630699634552,0.9146937727928162,0.5839652419090271,0.9956120848655701,0.39510394395315074,0.020447637885808945,9.014991585011523e-09,1.0000000312630644,0.5000000043486512,0.5000000033888731,False,False
23,0.761913537979126,0.8267578482627869,-0.2273615300655365,0.9145150184631348,0.583657443523407,0.9956076741218567,0.3952315148009771,0.020466335117816925,5.63513714818387e-09,0.999999982569652,0.5000000043475814,0.5000000033887977,False,False
24,0.7617989778518677,0.8266159892082214,-0.22705990076065063,0.9143362045288086,0.583349347114563,0.9956032633781433,0.3953590551339104,0.020485056564211845,9.232745806478875e-09,0.9999999735797539,0.500000004346508,0.500000003388722,False,False
25,0.7616843581199646,0.8264740705490112,-0.2267581671476364,0.9141573309898376,0.5830411911010742,0.9955987930297852,0.39548643642099135,0.020503796637058258,2.7686116002442355e-09,1.0000000392483022,0.5000000043454335,0.5000000033886471,False,False
26,0.7615696787834167,0.8263320922851562,-0.22645634412765503,0.9139783978462219,0.5827326774597168,0.9955943822860718,0.39561372325822997,0.02052254043519497,1.1558859310510545e-08,1.0000000766066335,0.5000000043443595,0.5000000033885728,False,False
27,0.7614549994468689,0.8261900544166565,-0.2261544167995453,0.9137994050979614,0.5824241042137146,0.9955899715423584,0.3957408663884388,0.02054131031036377,1.1078589672937785e-08,0.9999999806505333,0.5000000043432833,0.5000000033884994,False,False
28,0.7613402605056763,0.8260480165481567,-0.22585240006446838,0.9136203527450562,0.5821151733398438,0.9955855011940002,0.39586798121510136,0.02056010067462921,1.1428870857792197e-08,1.0000000154747137,0.5000000043422062,0.5000000033884267,False,False
29,0.7612254619598389,0.8259059190750122,-0.22555029392242432,0.9134412407875061,0.5818061828613281,0.9955810308456421,0.39599492185512647,0.020578904077410698,7.412352941617861e-09,0.9999999951718445,0.5000000043411282,0.5000000033883545,False,False
30,0.7611106634140015,0.8257637619972229,-0.2252480834722519,0.9132620692253113,0.5814970135688782,0.9955766201019287,0.39612172655617545,0.020597724243998528,1.0457087951452335e-08,1.0000000140066236,0.5000000043400491,0.500000003388283,False,False
31,0.7609958052635193,0.8256215453147888,-0.2249457836151123,0.9130828380584717,0.5811874866485596,0.9955721497535706,0.3962485066412212,0.020616566762328148,5.292714189330077e-09,0.9999999653276609,0.5000000043389693,0.5000000033882125,False,False
32,0.7608808875083923,0.8254793286323547,-0.22464337944984436,0.9129035472869873,0.5808779001235962,0.9955676794052124,0.3963751294529017,0.020635422319173813,7.495551778324118e-09,1.000000010603961,0.5000000043378888,0.5000000033881427,False,False
33,0.7607659697532654,0.8253370523452759,-0.22434088587760925,0.9127242565155029,0.5805681347846985,0.9955632090568542,0.3965015873999492,0.020654285326600075,1.2711544591124182e-08,0.999999960355697,0.5000000043368078,0.5000000033880734,False,False
34,0.7606509923934937,0.8251947164535522,-0.22403830289840698,0.9125449061393738,0.5802581310272217,0.9955587387084961,0.39662795059387596,0.020673172548413277,1.1741499571495182e-08,0.9999999817430497,0.500000004335725,0.5000000033880051,False,False
35,0.7605360150337219,0.8250523209571838,-0.22373561561107635,0.9123654961585999,0.5799479484558105,0.9955542683601379,0.396754214940647,0.020692087709903717,1.0064727634627091e-08,0.9999999907292405,0.5000000043346413,0.500000003387938,False,False
36,0.7604209780693054,0.8249098658561707,-0.22343283891677856,0.9121860265731812,0.5796375274658203,0.9955497980117798,0.3968803954043996,0.02071099355816841,9.68622816431627e-09,1.0000000251777152,0.5000000043335573,0.5000000033878699,False,False
37,0.7603058815002441,0.8247674107551575,-0.2231299728155136,0.9120064973831177,0.5793269276618958,0.9955453276634216,0.39700643264439117,0.020729942247271538,4.952902634258788e-09,0.9999999708464805,0.5000000043324707,0.5000000033878038,False,False
38,0.7601907849311829,0.8246248960494995,-0.2228270024061203,0.9118269085884094,0.5790161490440369,0.9955407977104187,0.3971323478050076,0.02074889838695526,8.152360225291972e-09,1.0000000003509688,0.500000004331384,0.5000000033877386,False,False
39,0.7600756287574768,0.8244823217391968,-0.22252394258975983,0.9116472601890564,0.5787051916122437,0.9955363273620605,0.3972581304732524,0.02076786570250988,5.669754831608424e-09,1.0000000098263349,0.5000000043302983,0.5000000033876744,False,False
40,0.759960412979126,0.8243396878242493,-0.222220778465271,0.9114675521850586,0.5783939957618713,0.9955318570137024,0.39738383020774437,0.02078685723245144,1.845373313818875e-08,1.0000001388501198,0.5000000043292102,0.5000000033876105,False,False
41,0.7598451972007751,0.8241970539093018,-0.221917524933815,0.911287784576416,0.5780826210975647,0.9955273270606995,0.3975093963344953,0.02080586366355419,4.416830504386538e-09,1.0000000629724062,0.5000000043281188,0.5000000033875465,False,False
42,0.7597299218177795,0.8240543603897095,-0.22161418199539185,0.9111079573631287,0.5777710676193237,0.9955228567123413,0.3976348554060833,0.020824890583753586,1.6935260072404524e-08,0.9999999797721433,0.5000000043270294,0.5000000033874846,False,False
43,0.7596145868301392,0.8239116072654724,-0.22131073474884033,0.9109280705451965,0.5774593353271484,0.9955183267593384,0.39776016821052135,0.020843930542469025,1.3040115578031188e-08,0.9999999691246246,0.5000000043259382,0.5000000033874232,False,False
44,0.7594992518424988,0.8237687945365906,-0.22100719809532166,0.9107481241226196,0.577147364616394,0.9955137968063354,0.3978853465555574,0.020862990990281105,7.287992127831314e-09,1.0000000960425708,0.5000000043248437,0.5000000033873614,False,False
45,0.7593838572502136,0.823625922203064,-0.22070357203483582,0.910568118095398,0.5768352150917053,0.9955092668533325,0.39801045946898994,0.02088206633925438,1.002639297180856e-08,1.0000000569374092,0.5000000043237517,0.5000000033873019,False,False
46,0.7592684626579285,0.8234830498695374,-0.2203998565673828,0.9103880524635315,0.5765228271484375,0.9955047369003296,0.39813544977820203,0.020901169627904892,1.5135520163932285e-08,0.9999999577152192,0.5000000043226567,0.5000000033872428,False,False
47,0.7591530084609985,0.823340117931366,-0.22009603679180145,0.9102079272270203,0.5762103199958801,0.9955002069473267,0.3982603060502222,0.020920269191265106,6.9195584157967095e-09,0.9999999965469103,0.5000000043215617,0.5000000033871838,False,False
48,0.7590374946594238,0.8231971263885498,-0.21979212760925293,0.9100277423858643,0.5758975744247437,0.9954956769943237,0.39838506711268856,0.020939406007528305,1.2303138995538992e-08,1.0000000397326456,0.5000000043204645,0.5000000033871262,False,False
49,0.7589219808578491,0.8230540752410889,-0.21948812901973724,0.9098474979400635,0.5755846500396729,0.9954911470413208,0.3985096579782095,0.020958561450242996,4.740498166674138e-09,1.0000000119557397,0.5000000043193641,0.5000000033870686,False,False
50,0.7588064074516296,0.8229110240936279,-0.2191840261220932,0.9096671938896179,0.575271487236023,0.9954866170883179,0.3986341595233106,0.020977715030312538,9.59129223125844e-09,0.9999999368500959,0.500000004318268,0.5000000033870131,False,False
51,0.7586907744407654,0.8227679133415222,-0.218879833817482,0.9094868302345276,0.5749582052230835,0.9954820871353149,0.3987585503281098,0.020996902137994766,6.30600123731966e-09,0.9999999813988301,0.5000000043171663,0.5000000033869567,False,False
52,0.7585751414299011,0.8226247429847717,-0.21857555210590363,0.9093064069747925,0.5746446847915649,0.9954774975776672,0.3988827707021005,0.02101609669625759,9.977539179435372e-09,1.0000000513619427,0.5000000043160674,0.5000000033869029,False,False
53,0.7584594488143921,0.8224815130233765,-0.2182711809873581,0.9091259241104126,0.5743309259414673,0.9954729676246643,0.3990069160325806,0.021035319194197655,8.169681111126516e-09,0.9999999840685679,0.5000000043149643,0.5000000033868489,False,False
54,0.7583437561988831,0.8223382830619812,-0.2179667055606842,0.9089453816413879,0.5740170478820801,0.9954683780670166,0.39913092722465593,0.02105456031858921,1.3933059467685306e-08,1.0000000397439908,0.500000004313861,0.5000000033867964,False,False
55,0.7582280039787292,0.8221949934959412,-0.21766214072704315,0.9087647795677185,0.5737029910087585,0.9954638481140137,0.3992547850033949,0.02107378840446472,1.0695856045454886e-08,1.000000117877084,0.500000004312759,0.5000000033867438,False,False
56,0.7581121921539307,0.8220516443252563,-0.21735748648643494,0.9085841178894043,0.5733886957168579,0.995459258556366,0.3993785547162732,0.02109307236969471,7.128724310019325e-09,0.9999999996171907,0.5000000043116529,0.5000000033866927,False,False
57,0.7579963803291321,0.8219082355499268,-0.21705274283885956,0.9084033966064453,0.573074221611023,0.9954546689987183,0.3995021619724241,0.021112361922860146,4.652990839573185e-09,0.9999999647813137,0.5000000043105457,0.5000000033866421,False,False
58,0.7578805088996887,0.8217647671699524,-0.21674789488315582,0.9082226157188416,0.5727595090866089,0.9954500794410706,0.3996257361201918,0.021131671965122223,4.653657598266898e-09,0.9999999148278205,0.5000000043094384,0.5000000033865921,False,False
59,0.7577646374702454,0.821621298789978,-0.21644295752048492,0.908041775226593,0.5724445581436157,0.9954454898834229,0.3997491371417397,0.021150989457964897,7.045960283072207e-09,0.9999999014477952,0.5000000043083295,0.5000000033865424,False,False
60,0.7576487064361572,0.8214777708053589,-0.21613793075084686,0.9078608751296997,0.5721296072006226,0.9954409003257751,0.3998723604882477,0.021170323714613914,1.3035794150457015e-08,1.0000001044853595,0.5000000043072219,0.5000000033864951,False,False
61,0.7575327157974243,0.821334183216095,-0.21583281457424164,0.9076799154281616,0.5718142986297607,0.9954363107681274,0.3999955048655602,0.02118968591094017,7.1440519322690305e-09,0.9999999796394539,0.5000000043061111,0.5000000033864479,False,False
62,0.7574167251586914,0.8211905360221863,-0.21552760899066925,0.9074989557266235,0.5714988708496094,0.9954317212104797,0.4001184965780355,0.02120904251933098,1.7056201559875515e-08,0.9999999913193626,0.5000000043050011,0.5000000033864012,False,False
63,0.7573006749153137,0.8210468888282776,-0.2152222990989685,0.9073179364204407,0.5711832046508789,0.995427131652832,0.40024139116985535,0.021228449419140816,1.202876917760918e-08,0.9999999824953212,0.5000000043038858,0.5000000033863551,False,False
64,0.7571845650672913,0.8209031820297241,-0.2149168998003006,0.907136857509613,0.5708674192428589,0.9954224824905396,0.40036413578886554,0.02124784141778946,1.342943526369682e-08,0.9999999557001803,0.5000000043027756,0.5000000033863112,False,False
65,0.7570684552192688,0.8207594156265259,-0.21461141109466553,0.9069557189941406,0.5705513954162598,0.9954178929328918,0.40048677476788036,0.021267272531986237,1.5121703483317052e-08,1.0000000423087112,0.5000000043016605,0.5000000033862672,False,False
66,0.7569522857666016,0.8206155896186829,-0.2143058329820633,0.9067745208740234,0.5702351331710815,0.9954133033752441,0.4006092832818266,0.02128671109676361,1.2414511149063337e-08,0.9999999146748254,0.5000000043005456,0.5000000033862241,False,False
67,0.7568361163139343,0.8204717636108398,-0.2140001654624939,0.9065932631492615,0.5699188113212585,0.9954086542129517,0.4007316045260772,0.021306157112121582,4.441879843214025e-09,1.0000000314166542,0.5000000042994299,0.5000000033861819,False,False
68,0.7567198872566223,0.820327877998352,-0.21369439363479614,0.9064119458198547,0.5696021914482117,0.9954040050506592,0.4008538863301027,0.02132563665509224,1.3559500618782252e-08,0.9999999674546174,0.500000004298311,0.5000000033861398,False,False
69,0.7566035985946655,0.8201839327812195,-0.21338853240013123,0.9062305688858032,0.5692853927612305,0.9953994154930115,0.4009759924194631,0.021345127373933792,7.849031411204998e-09,1.000000027260653,0.5000000042971927,0.5000000033860994,False,False
70,0.7564873099327087,0.8200399279594421,-0.21308258175849915,0.9060491323471069,0.5689684152603149,0.995394766330719,0.40109796117341845,0.021364634856581688,6.735250353487774e-09,0.9999999855160013,0.5000000042960735,0.5000000033860599,False,False
71,0.7563709616661072,0.8198959231376648,-0.2127765417098999,0.9058676362037659,0.5686512589454651,0.9953901171684265,0.4012198311018989,0.02138417214155197,6.837555182570117e-09,1.0000000247072554,0.5000000042949521,0.500000003386021,False,False
72,0.7562546133995056,0.8197518587112427,-0.2124704122543335,0.90568608045578,0.5683338642120361,0.995385468006134,0.401341554573249,0.021403703838586807,1.081300431956146e-08,1.0000000605878137,0.5000000042938314,0.5000000033859832,False,False
73,0.7561382055282593,0.8196077346801758,-0.21216419339179993,0.9055044651031494,0.5680163502693176,0.9953808188438416,0.4014631179628172,0.021423272788524628,1.3264126913302956e-08,0.9999999428613541,0.5000000042927077,0.5000000033859463,False,False
74,0.7560217380523682,0.8194635510444641,-0.2118578851222992,0.905322790145874,0.5676986575126648,0.9953761696815491,0.4015845707109333,0.02144286036491394,9.213121510392818e-09,1.0000000295731117,0.5000000042915834,0.5000000033859102,False,False
75,0.755905270576477,0.8193193674087524,-0.2115514874458313,0.9051410555839539,0.5673807263374329,0.9953715205192566,0.40170589213932495,0.021462457254529,9.73169018358334e-09,1.0000000771652897,0.5000000042904587,0.500000003385875,False,False
76,0.7557887434959412,0.819175124168396,-0.21124498546123505,0.9049592614173889,0.5670625567436218,0.9953668713569641,0.4018271263773618,0.021482067182660103,1.532318017383022e-08,0.9999999567124386,0.5000000042893332,0.5000000033858406,False,False
77,0.7556721568107605,0.8190308213233948,-0.21093839406967163,0.9047774076461792,0.5667442083358765,0.9953621625900269,0.40194816188144533,0.021501697599887848,1.7190494536442e-08,1.000000004143806,0.5000000042882062,0.5000000033858074,False,False
78,0.7555555701255798,0.8188864588737488,-0.21063171327114105,0.9045954942703247,0.5664257407188416,0.9953575134277344,0.4020691043369363,0.021521344780921936,1.3392841355298007e-08,0.9999999553773159,0.5000000042870779,0.5000000033857742,False,False
79,0.7554389238357544,0.8187420964241028,-0.2103249430656433,0.9044135808944702,0.5661070346832275,0.9953528046607971,0.4021898857818397,0.021541021764278412,9.860072487003975e-09,0.9999999439341022,0.5000000042859477,0.5000000033857428,False,False
80,0.755322277545929,0.818597674369812,-0.2100180834531784,0.904231607913971,0.565788209438324,0.9953481554985046,0.4023105345535153,0.021560704335570335,9.83011839199167e-09,1.0000000100577398,0.5000000042848176,0.5000000033857122,False,False
81,0.7552055716514587,0.8184531927108765,-0.20971113443374634,0.9040495753288269,0.5654690861701965,0.9953434467315674,0.4024311017673133,0.021580396220088005,1.0598314459170384e-08,1.0000000271554084,0.5000000042836876,0.5000000033856825,False,False
82,0.7550888061523438,0.8183086514472961,-0.2094040960073471,0.9038674831390381,0.5651499032974243,0.9953387975692749,0.4025514539403701,0.02160012349486351,1.3643659795238812e-08,1.0000000896790469,0.5000000042825526,0.5000000033856528,False,False
