,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[3.170795 3.17084  3.169137],[1.50178647 0.05169618],1.6046477556228638,0.7072564363479614,1.6041868925094604,False,False
1,1,[3.170795 3.17084  3.169137],[1.49907136 0.04925907],1.6027288436889648,0.7072436213493347,1.6023097038269043,False,False
2,2,[3.170795 3.17084  3.169137],[1.49636817 0.04682291],1.6008700132369995,0.707231342792511,1.6004905700683594,False,False
3,3,[3.170795 3.17084  3.169137],[1.49367785 0.04438609],1.599074125289917,0.7072196006774902,1.5987324714660645,False,False
4,4,[3.170795 3.17084  3.169137],[1.4909997 0.0419485],1.5973399877548218,0.7072083353996277,1.5970340967178345,False,False
5,5,[3.170795 3.17084  3.169137],[1.48833406 0.03951019],1.5956693887710571,0.7071976661682129,1.5953969955444336,False,False
6,6,[3.170795 3.17084  3.169137],[1.48567867 0.03707159],1.5940593481063843,0.7071875333786011,1.5938185453414917,False,False
7,7,[3.170795 3.17084  3.169137],[1.4830358  0.03463238],1.5925118923187256,0.7071778774261475,1.5923007726669312,False,False
8,8,[3.170795 3.17084  3.169137],[1.48040497 0.03219104],1.5910297632217407,0.7071688771247864,1.5908461809158325,False,False
9,9,[3.170795 3.17084  3.169137],[1.4777844  0.02974892],1.5896083116531372,0.7071604132652283,1.589450478553772,False,False
10,10,[3.170795 3.17084  3.169137],[1.47517395 0.02730483],1.5882490873336792,0.7071525454521179,1.5881150960922241,False,False
11,11,[3.170795 3.17084  3.169137],[1.47257471 0.02485985],1.5869539976119995,0.7071452736854553,1.5868417024612427,False,False
12,12,[3.170795 3.17084  3.169137],[1.46998501 0.02241319],1.5857208967208862,0.7071385979652405,1.5856282711029053,False,False
13,13,[3.170795 3.17084  3.169137],[1.46740675 0.01996291],1.5845527648925781,0.7071325778961182,1.5844780206680298,False,False
14,14,[3.170795 3.17084  3.169137],[1.46483886 0.01751006],1.583448886871338,0.7071271538734436,1.5833901166915894,False,False
15,15,[3.170795 3.17084  3.169137],[1.46227956 0.01505625],1.5824062824249268,0.7071223258972168,1.5823614597320557,False,False
16,16,[3.170795 3.17084  3.169137],[1.45972919 0.01259953],1.5814276933670044,0.7071182131767273,1.5813947916030884,False,False
17,17,[3.170795 3.17084  3.169137],[1.45718861 0.01013899],1.58051335811615,0.7071146965026855,1.5804907083511353,False,False
18,18,[3.170795 3.17084  3.169137],[1.45465648 0.00767547],1.579662561416626,0.7071118354797363,1.5796482563018799,False,False
19,19,[3.170795 3.17084  3.169137],[1.45213389 0.00520873],1.5788772106170654,0.7071096301078796,1.5788689851760864,False,False
20,20,[3.170795 3.17084  3.169137],[1.44962001 0.0027383 ],1.578155755996704,0.7071080207824707,1.578152060508728,False,False
21,21,[3.170795 3.17084  3.169137],[1.44711375e+00 2.63810158e-04],1.5774977207183838,0.7071070671081543,1.577496886253357,False,False
22,22,[3.170795 3.17084  3.169137],[ 1.44461513 -0.00221348],1.5769031047821045,0.7071067690849304,1.5769031047821045,False,False
