,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94391567 0.79334134],0.20728832483291626,0.7792878746986389,0.18421517312526703,False,False
1,1,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94388628 0.79326129],0.20735079050064087,0.779268205165863,0.18428367376327515,False,False
2,2,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94385689 0.79318118],0.20741327106952667,0.7792485952377319,0.18435220420360565,False,False
3,3,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94382751 0.79310107],0.20747578144073486,0.779228925704956,0.18442079424858093,False,False
4,4,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94379807 0.7930209 ],0.20753829181194305,0.779209315776825,0.18448935449123383,False,False
5,5,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94376862 0.79294068],0.20760083198547363,0.7791896462440491,0.1845579743385315,False,False
6,6,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94373918 0.79286039],0.2076633721590042,0.779170036315918,0.18462657928466797,False,False
7,7,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94370967 0.79278016],0.2077259123325348,0.7791503071784973,0.18469521403312683,False,False
8,8,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94368017 0.79269981],0.2077884078025818,0.7791306376457214,0.1847638189792633,False,False
9,9,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94365066 0.79261947],0.20785097777843475,0.7791109681129456,0.18483248353004456,False,False
10,10,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9436211 0.792539 ],0.20791351795196533,0.7790913581848145,0.1849011331796646,False,False
11,11,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94359154 0.79245865],0.20797614753246307,0.7790716886520386,0.18496987223625183,False,False
12,12,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94356197 0.79237819],0.20803874731063843,0.7790519595146179,0.18503861129283905,False,False
13,13,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94353235 0.79229766],0.20810134708881378,0.779032289981842,0.18510735034942627,False,False
14,14,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94350272 0.79221708],0.20816397666931152,0.7790126204490662,0.1851760745048523,False,False
15,15,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9434731  0.79213643],0.20822657644748688,0.7789928913116455,0.1852448433637619,False,False
16,16,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94344342 0.79205585],0.2082892507314682,0.7789732217788696,0.18531368672847748,False,False
17,17,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94341379 0.7919752 ],0.20835182070732117,0.7789534330368042,0.1853824108839035,False,False
18,18,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94338405 0.7918945 ],0.20841452479362488,0.7789338231086731,0.18545125424861908,False,False
19,19,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94335437 0.79181373],0.2084771990776062,0.7789140343666077,0.18552014231681824,False,False
20,20,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94332463 0.79173291],0.20853981375694275,0.7788943648338318,0.18558889627456665,False,False
21,21,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94329488 0.79165214],0.20860250294208527,0.7788746356964111,0.185657799243927,False,False
22,22,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94326508 0.7915712 ],0.20866519212722778,0.7788549065589905,0.18572665750980377,False,False
23,23,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94323534 0.79149032],0.2087279111146927,0.7788351774215698,0.18579556047916412,False,False
24,24,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94320548 0.79140937],0.2087906301021576,0.778815507888794,0.18586449325084686,False,False
25,25,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94317567 0.79132837],0.2088533639907837,0.7787957191467285,0.1859334409236908,False,False
26,26,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94314581 0.79124737],0.20891612768173218,0.7787759900093079,0.18600241839885712,False,False
27,27,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94311595 0.79116631],0.20897884666919708,0.7787562608718872,0.18607135117053986,False,False
28,28,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94308603 0.79108524],0.20904161036014557,0.7787364721298218,0.18614037334918976,False,False
29,29,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94305617 0.79100406],0.20910437405109406,0.7787168025970459,0.18620935082435608,False,False
30,30,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94302619 0.79092288],0.20916710793972015,0.7786969542503357,0.18627838790416718,False,False
31,31,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94299626 0.7908417 ],0.20922991633415222,0.7786771655082703,0.18634745478630066,False,False
32,32,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94296634 0.79076046],0.20929263532161713,0.7786574363708496,0.18641643226146698,False,False
33,33,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9429363  0.79067916],0.20935547351837158,0.7786377668380737,0.18648548424243927,False,False
34,34,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94290632 0.7905978 ],0.20941826701164246,0.7786179184913635,0.18655459582805634,False,False
35,35,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94287628 0.79051644],0.20948109030723572,0.7785981893539429,0.1866236925125122,False,False
36,36,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94284624 0.79043502],0.20954394340515137,0.7785783410072327,0.18669284880161285,False,False
37,37,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9428162  0.79035366],0.20960673689842224,0.778558611869812,0.18676193058490753,False,False
38,38,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9427861  0.79027212],0.20966963469982147,0.7785388231277466,0.18683110177516937,False,False
39,39,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.942756   0.79019064],0.20973244309425354,0.7785190343856812,0.18690025806427002,False,False
40,40,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9427259  0.79010904],0.20979535579681396,0.7784991264343262,0.18696951866149902,False,False
41,41,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94269574 0.79002744],0.2098582237958908,0.7784794569015503,0.18703868985176086,False,False
42,42,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94266558 0.78994578],0.20992107689380646,0.7784596681594849,0.1871078759431839,False,False
43,43,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94263542 0.78986412],0.20998398959636688,0.7784398198127747,0.18717710673809052,False,False
44,44,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9426052 0.7897824],0.21004687249660492,0.7784200310707092,0.18724635243415833,False,False
45,45,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94257498 0.78970063],0.21010977029800415,0.7784001231193542,0.18731562793254852,False,False
46,46,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94254476 0.78961885],0.2101726233959198,0.7783804535865784,0.18738482892513275,False,False
47,47,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94251448 0.78953701],0.2102356255054474,0.7783605456352234,0.1874542236328125,False,False
48,48,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9424842  0.78945518],0.2102985680103302,0.7783406376838684,0.18752354383468628,False,False
49,49,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94245392 0.78937322],0.21036148071289062,0.7783207893371582,0.18759283423423767,False,False
50,50,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94242358 0.78929126],0.21042445302009583,0.7783010005950928,0.18766219913959503,False,False
51,51,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9423933  0.78920931],0.21048741042613983,0.7782811522483826,0.1877315193414688,False,False
52,52,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9423629  0.78912729],0.21055039763450623,0.7782613635063171,0.18780097365379333,False,False
53,53,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94233251 0.78904521],0.21061338484287262,0.7782415151596069,0.1878703236579895,False,False
54,54,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94230217 0.78896314],0.210676372051239,0.778221607208252,0.18793971836566925,False,False
55,55,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94227171 0.78888094],0.2107393890619278,0.7782017588615417,0.18800920248031616,False,False
56,56,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94224131 0.78879875],0.2108023762702942,0.7781819105148315,0.1880785971879959,False,False
57,57,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94221085 0.78871655],0.21086539328098297,0.7781619429588318,0.18814808130264282,False,False
58,58,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.9421804 0.7886343],0.21092838048934937,0.7781421542167664,0.18821750581264496,False,False
59,59,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94214988 0.78855205],0.21099139750003815,0.7781222462654114,0.18828698992729187,False,False
60,60,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94211936 0.78846967],0.2110544592142105,0.7781023979187012,0.18835647404193878,False,False
61,61,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94208884 0.7883873 ],0.21111755073070526,0.7780824899673462,0.18842606246471405,False,False
62,62,[-0.11866283 -0.09974383 -0.11460864 -0.10866267],[0.94205827 0.78830487],0.21118061244487762,0.778062641620636,0.18849559128284454,False,False
