iterations,first loss function,second loss function,third loss function,norm of d,measure of Pareto stationarity
116,0.5649601817131042,0.04689403995871544,0.04582187905907631,1.0,0.06495561450719833
117,0.56451416015625,0.04660135880112648,0.045501165091991425,1.0,0.06454861164093018
118,0.5640801191329956,0.046310439705848694,0.04518188536167145,1.0,0.06407823413610458
119,0.5636577606201172,0.04602143540978432,0.04486427456140518,1.0,0.06354905664920807
120,0.5632467865943909,0.04573449864983559,0.04454842582345009,1.0,0.0629650205373764
121,0.5628467798233032,0.04544978588819504,0.044234514236450195,1.0,0.06232835724949837
122,0.5624573826789856,0.0451674647629261,0.04392268881201744,1.0,0.06164690479636192
123,0.5620782971382141,0.044887710362672806,0.04361310228705406,1.0,0.06092577800154686
124,0.5617089867591858,0.04461067169904709,0.0433058962225914,1.0,0.06017142906785011
125,0.561349093914032,0.04433650150895119,0.043001215904951096,1.0,0.059388551861047745
126,0.5609982013702393,0.04406535625457764,0.04269924387335777,1.0,0.05857972055673599
127,0.5606558918952942,0.04379737004637718,0.042400069534778595,1.0,0.05775408819317818
128,0.5603218078613281,0.043532684445381165,0.04210386052727699,0.9999999403953552,0.05691257491707802
129,0.5599955916404724,0.043271418660879135,0.041810717433691025,1.0,0.0560612678527832
130,0.5596767067909241,0.04301370680332184,0.04152074456214905,1.0,0.055207714438438416
131,0.5593647360801697,0.042759623378515244,0.04123404249548912,1.0,0.05434868112206459
132,0.5590594410896301,0.04250927269458771,0.040950700640678406,0.9999999403953552,0.053494345396757126
133,0.5587602853775024,0.0422627292573452,0.040670767426490784,0.9999999403953552,0.05264711380004883
134,0.5584670305252075,0.0420200377702713,0.04039430618286133,0.9999999403953552,0.051804497838020325
135,0.5581792593002319,0.041781261563301086,0.04012134298682213,0.9999998807907104,0.05096893385052681
136,0.5578966736793518,0.04154643788933754,0.03985196724534035,1.0000001192092896,0.05014684051275253
137,0.5576189160346985,0.04131557419896126,0.0395861454308033,1.0,0.049338631331920624
138,0.5573456883430481,0.041088685393333435,0.03932388126850128,0.9999999403953552,0.048544201999902725
139,0.557076632976532,0.04086575657129288,0.03906518593430519,1.0,0.047765471041202545
140,0.5568116903305054,0.040646787732839584,0.03881001099944115,1.0,0.04700169712305069
141,0.5565503835678101,0.04043174535036087,0.03855833783745766,0.9999999403953552,0.046257730573415756
142,0.5562925338745117,0.04022057726979256,0.03831009939312935,1.0,0.0455305241048336
143,0.556037962436676,0.04001324996352196,0.03806528076529503,0.9999999403953552,0.04481831192970276
144,0.5557864308357239,0.03980972617864609,0.03782382979989052,1.0,0.044125691056251526
145,0.5555378198623657,0.039609942585229874,0.03758568316698074,0.9999999403953552,0.04344983398914337
146,0.5552918314933777,0.03941383212804794,0.03735078126192093,1.0,0.04279142618179321
147,0.555048406124115,0.03922133892774582,0.037119060754776,0.9999999403953552,0.042149417102336884
