,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92403185 0.78961986],0.293337345123291,0.7071067690849304,0.2240392118692398,False,False
1,1,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92399991 0.78947973],0.29343533515930176,0.7071067690849304,0.22409845888614655,False,False
2,2,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92396796 0.78933936],0.29353344440460205,0.7071067690849304,0.22415773570537567,False,False
3,3,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92393601 0.78919899],0.2936314642429352,0.7071067690849304,0.22421693801879883,False,False
4,4,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92390406 0.78905845],0.2937294840812683,0.7071067690849304,0.22427605092525482,False,False
5,5,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92387211 0.78891778],0.2938275933265686,0.7071067690849304,0.224335178732872,False,False
6,6,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92384017 0.78877705],0.29392558336257935,0.7071067690849304,0.2243942767381668,False,False
7,7,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92380822 0.78863615],0.29402369260787964,0.7071067690849304,0.224453404545784,False,False
8,8,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92377627 0.78849524],0.2941216826438904,0.7071067690849304,0.22451239824295044,False,False
9,9,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92374426 0.78835416],0.2942197322845459,0.7071067690849304,0.22457149624824524,False,False
10,10,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92371225 0.78821295],0.2943178117275238,0.7071067690849304,0.22463056445121765,False,False
11,11,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92368037 0.78807163],0.2944158613681793,0.7071067690849304,0.22468945384025574,False,False
12,12,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92364836 0.78793025],0.29451391100883484,0.7071067690849304,0.22474849224090576,False,False
13,13,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92361635 0.78778875],0.29461196064949036,0.7071067690849304,0.22480736672878265,False,False
14,14,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92358434 0.78764713],0.2947100102901459,0.7071067690849304,0.2248663604259491,False,False
15,15,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92355239 0.78750539],0.294808030128479,0.7071067690849304,0.2249252051115036,False,False
16,16,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92352033 0.78736353],0.2949061095714569,0.7071067690849304,0.22498412430286407,False,False
17,17,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92348838 0.78722155],0.2950041592121124,0.7071067690849304,0.22504287958145142,False,False
18,18,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92345631 0.78707945],0.29510223865509033,0.7071067690849304,0.2251017540693283,False,False
19,19,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.9234243  0.78693736],0.2952002286911011,0.7071067690849304,0.22516052424907684,False,False
20,20,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.9233923  0.78679502],0.295298308134079,0.7071067690849304,0.22521927952766418,False,False
21,21,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92336035 0.78665257],0.2953963577747345,0.7071067690849304,0.22527791559696198,False,False
22,22,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92332822 0.78651011],0.2954944372177124,0.7071067690849304,0.22533674538135529,False,False
23,23,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92329621 0.78636742],0.2955925166606903,0.7071067690849304,0.2253953367471695,False,False
24,24,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92326421 0.78622472],0.2956905961036682,0.7071067690849304,0.22545398771762848,False,False
25,25,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92323214 0.78608185],0.29578864574432373,0.7071067690849304,0.22551265358924866,False,False
26,26,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92320013 0.78593886],0.29588669538497925,0.7071067690849304,0.22557123005390167,False,False
27,27,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92316806 0.78579581],0.2959847152233124,0.7071067690849304,0.2256298065185547,False,False
28,28,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.923136   0.78565258],0.29608285427093506,0.7071067690849304,0.2256884127855301,False,False
29,29,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92310387 0.78550935],0.2961808741092682,0.7071067690849304,0.22574694454669952,False,False
30,30,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92307186 0.78536594],0.2962788939476013,0.7071067690849304,0.225805401802063,False,False
31,31,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92303979 0.78522241],0.29637691378593445,0.7071067690849304,0.22586382925510406,False,False
32,32,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92300767 0.78507876],0.29647499322891235,0.7071067690849304,0.2259223312139511,False,False
33,33,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.9229756  0.78493506],0.29657307267189026,0.7071067690849304,0.2259806990623474,False,False
34,34,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92294353 0.78479117],0.2966710925102234,0.7071067690849304,0.2260390669107437,False,False
35,35,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92291147 0.78464723],0.2967691421508789,0.7071067690849304,0.22609741985797882,False,False
36,36,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92287934 0.78450316],0.2968671917915344,0.7071067690849304,0.22615577280521393,False,False
37,37,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92284727 0.78435892],0.29696524143218994,0.7071067690849304,0.22621406614780426,False,False
38,38,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.9228152  0.78421462],0.29706326127052307,0.7071067690849304,0.22627229988574982,False,False
39,39,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92278308 0.78407019],0.297161340713501,0.7071067690849304,0.22633051872253418,False,False
40,40,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92275095 0.78392565],0.2972593903541565,0.7071067690849304,0.22638875246047974,False,False
41,41,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92271882 0.78378105],0.297357439994812,0.7071067690849304,0.22644703090190887,False,False
42,42,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92268676 0.78363627],0.29745548963546753,0.7071067690849304,0.2265051305294037,False,False
43,43,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92265463 0.78349137],0.29755353927612305,0.7071067690849304,0.2265632450580597,False,False
44,44,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92262244 0.78334641],0.29765158891677856,0.7071067690849304,0.22662140429019928,False,False
45,45,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92259037 0.78320134],0.2977495491504669,0.7071067690849304,0.22667941451072693,False,False
46,46,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92255825 0.78305608],0.2978476285934448,0.7071067690849304,0.22673745453357697,False,False
47,47,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92252612 0.78291076],0.29794564843177795,0.7071067690849304,0.22679544985294342,False,False
48,48,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92249399 0.78276539],0.2980436384677887,0.7071067690849304,0.2268534153699875,False,False
49,49,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92246181 0.78261983],0.2981416881084442,0.7071067690849304,0.22691141068935394,False,False
50,50,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92242968 0.78247416],0.29823970794677734,0.7071067690849304,0.22696933150291443,False,False
51,51,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92239749 0.78232837],0.29833775758743286,0.7071067690849304,0.22702723741531372,False,False
52,52,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92236531 0.78218251],0.298435777425766,0.7071067690849304,0.2270851731300354,False,False
53,53,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92233318 0.78203648],0.2985337972640991,0.7071067690849304,0.22714295983314514,False,False
54,54,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92230105 0.78189039],0.29863181710243225,0.7071067690849304,0.22720076143741608,False,False
55,55,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92226887 0.78174412],0.2987298369407654,0.7071067690849304,0.22725854814052582,False,False
56,56,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92223668 0.78159779],0.2988278269767761,0.7071067690849304,0.22731631994247437,False,False
57,57,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92220455 0.78145134],0.2989257872104645,0.7071067690849304,0.22737403213977814,False,False
58,58,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92217237 0.78130478],0.2990238070487976,0.7071067690849304,0.22743171453475952,False,False
59,59,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92214018 0.78115809],0.29912182688713074,0.7071067690849304,0.22748933732509613,False,False
60,60,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92210799 0.78101134],0.2992197871208191,0.7071067690849304,0.22754698991775513,False,False
61,61,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92207581 0.78086442],0.29931777715682983,0.7071067690849304,0.22760459780693054,False,False
62,62,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92204362 0.78071737],0.29941579699516296,0.7071067690849304,0.22766219079494476,False,False
63,63,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92201144 0.78057027],0.2995137572288513,0.7071067690849304,0.22771969437599182,False,False
64,64,[-0.2410052  -0.25399902 -0.2640093  -0.24880213],[0.92197925 0.78042299],0.29961174726486206,0.7071067690849304,0.22777721285820007,False,False
