,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92403185 0.78961986],0.9999998807907104,3.143145799636841,0.2240392118692398,False,False
1,1,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92385632 0.78924197],1.0,3.1391654014587402,0.22435234487056732,False,False
2,2,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92368054 0.78886384],1.0,3.1351990699768066,0.22466515004634857,False,False
3,3,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92350453 0.78848547],0.9999999403953552,3.1312479972839355,0.2249775230884552,False,False
4,4,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92332828 0.78810674],1.0,3.1273128986358643,0.2252894937992096,False,False
5,5,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92315185 0.78772783],0.9999999403953552,3.12339186668396,0.22560110688209534,False,False
6,6,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92297512 0.78734851],1.0000001192092896,3.119485378265381,0.22591237723827362,False,False
7,7,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92279816 0.78696901],1.0,3.115593671798706,0.22622323036193848,False,False
8,8,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92262095 0.78658926],1.0,3.111717939376831,0.2265336513519287,False,False
9,9,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92244351 0.78620923],0.9999999403953552,3.107855796813965,0.2268437147140503,False,False
10,10,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92226577 0.78582883],1.0,3.104008436203003,0.22715342044830322,False,False
11,11,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92208785 0.78544831],1.0,3.1001765727996826,0.22746263444423676,False,False
12,12,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92190969 0.78506732],1.0,3.0963592529296875,0.22777150571346283,False,False
13,13,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92173129 0.78468621],1.0,3.0925559997558594,0.22807998955249786,False,False
14,14,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.9215526 0.7843048],1.0000001192092896,3.0887670516967773,0.22838807106018066,False,False
15,15,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92137372 0.78392309],1.0,3.0849928855895996,0.22869567573070526,False,False
16,16,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92119461 0.78354114],1.0,3.081233501434326,0.22900289297103882,False,False
17,17,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92101526 0.78315896],1.0,3.0774893760681152,0.22930963337421417,False,False
18,18,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92083567 0.78277647],0.9999999403953552,3.073758363723755,0.22961603105068207,False,False
19,19,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92065585 0.78239375],0.9999998807907104,3.0700418949127197,0.22992196679115295,False,False
20,20,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92047572 0.78201079],1.0,3.066340684890747,0.23022747039794922,False,False
21,21,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92029542 0.78162748],1.0,3.062652826309204,0.23053258657455444,False,False
22,22,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.92011487 0.78124398],0.9999999403953552,3.0589795112609863,0.23083724081516266,False,False
23,23,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91993409 0.78086019],1.0,3.0553219318389893,0.2311413735151291,False,False
24,24,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91975307 0.78047609],1.0,3.0516769886016846,0.23144514858722687,False,False
25,25,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91957176 0.78009188],0.9999999403953552,3.048046588897705,0.23174846172332764,False,False
26,26,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91939026 0.77970731],1.0,3.0444295406341553,0.23205137252807617,False,False
27,27,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91920853 0.77932245],0.9999999403953552,3.040827751159668,0.23235377669334412,False,False
28,28,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91902655 0.7789374 ],1.0,3.037240743637085,0.23265564441680908,False,False
29,29,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91884434 0.77855206],1.0000001192092896,3.033665895462036,0.23295724391937256,False,False
30,30,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91866189 0.77816647],1.0,3.030107021331787,0.2332582026720047,False,False
31,31,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.9184792  0.77778065],1.0,3.0265610218048096,0.233558788895607,False,False
32,32,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91829628 0.77739453],1.0,3.023028612136841,0.23385892808437347,False,False
33,33,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91811311 0.7770083 ],1.0,3.019510269165039,0.23415857553482056,False,False
34,34,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91792977 0.7766217 ],1.0,3.0160071849823,0.23445768654346466,False,False
35,35,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91774613 0.77623487],1.0,3.0125162601470947,0.23475639522075653,False,False
36,36,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91756225 0.77584779],1.0,3.009040355682373,0.23505453765392303,False,False
37,37,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91737819 0.77546048],1.0,3.00557804107666,0.2353522628545761,False,False
38,38,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91719383 0.77507293],1.0000001192092896,3.002129316329956,0.2356494814157486,False,False
39,39,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91700929 0.77468508],1.0,2.9986941814422607,0.23594622313976288,False,False
40,40,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91682452 0.77429706],1.0000001192092896,2.9952733516693115,0.23624242842197418,False,False
41,41,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91663945 0.77390873],0.9999999403953552,2.9918646812438965,0.23653821647167206,False,False
42,42,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.9164542  0.77352023],1.0,2.988471031188965,0.23683345317840576,False,False
43,43,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91626871 0.77313143],0.9999999403953552,2.985090970993042,0.2371281534433365,False,False
44,44,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91608304 0.77274251],1.0000001192092896,2.981724977493286,0.23742233216762543,False,False
45,45,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91589707 0.77235317],0.9999999403953552,2.9783716201782227,0.23771606385707855,False,False
46,46,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91571093 0.77196372],1.0,2.9750325679779053,0.23800921440124512,False,False
47,47,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91552448 0.77157402],1.0,2.9717061519622803,0.23830191791057587,False,False
48,48,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91533786 0.77118409],0.9999998807907104,2.968393325805664,0.23859409987926483,False,False
49,49,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91515094 0.7707938 ],1.0,2.9650940895080566,0.2388857752084732,False,False
50,50,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.9149639 0.7704035],0.9999999403953552,2.9618091583251953,0.23917680978775024,False,False
51,51,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91477656 0.7700128 ],1.0,2.9585368633270264,0.23946739733219147,False,False
52,52,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91458899 0.76962185],1.0,2.95527720451355,0.2397574484348297,False,False
53,53,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91440117 0.76923078],1.0,2.9520318508148193,0.24004697799682617,False,False
54,54,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91421318 0.76883948],1.0,2.9487996101379395,0.24033589661121368,False,False
55,55,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91402495 0.76844788],1.0,2.9455807209014893,0.2406243234872818,False,False
56,56,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91383648 0.76805615],0.9999999403953552,2.942375659942627,0.24091213941574097,False,False
57,57,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91364777 0.76766407],1.0,2.9391825199127197,0.24119950830936432,False,False
58,58,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91345882 0.76727188],1.0,2.9360032081604004,0.24148628115653992,False,False
59,59,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.9132697  0.76687932],1.0,2.93283748626709,0.24177242815494537,False,False
60,60,[-0.08117421 -0.09070489 -0.09804714 -0.08689314],[0.91308033 0.76648664],1.0,2.9296844005584717,0.24205808341503143,False,False
