,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59068787 0.99570817],0.03418492153286934,0.9750789403915405,0.020040564239025116,False,False
1,1,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59066474 0.99570757],0.03418893739581108,0.9750764966011047,0.020043108612298965,False,False
2,2,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59064168 0.99570698],0.03419295698404312,0.975074052810669,0.020045652985572815,False,False
3,3,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59061849 0.99570638],0.03419695422053337,0.9750716090202332,0.02004818618297577,False,False
4,4,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59059536 0.99570578],0.03420095518231392,0.9750692248344421,0.020050721243023872,False,False
5,5,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59057224 0.99570519],0.034204982221126556,0.9750667810440063,0.02005326747894287,False,False
6,6,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59054911 0.99570459],0.034209005534648895,0.9750642776489258,0.02005581371486187,False,False
7,7,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59052593 0.995704  ],0.03421300649642944,0.9750618934631348,0.020058348774909973,False,False
8,8,[0.35145965 0.35278615 0.33122498 0.35458115],[0.5905028 0.9957034],0.03421704098582268,0.9750593900680542,0.02006090246140957,False,False
9,9,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59047961 0.9957028 ],0.03422107920050621,0.9750569462776184,0.020063458010554314,False,False
10,10,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59045649 0.99570221],0.03422509878873825,0.9750545024871826,0.020066004246473312,False,False
11,11,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59043324 0.99570161],0.034229107201099396,0.9750520586967468,0.020068543031811714,False,False
12,12,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59040999 0.99570101],0.034233156591653824,0.9750495553016663,0.020071106031537056,False,False
13,13,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59038687 0.99570042],0.03423716500401497,0.9750471115112305,0.020073644816875458,False,False
14,14,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59036368 0.99569976],0.0342412106692791,0.9750446677207947,0.0200762078166008,False,False
15,15,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59034044 0.99569917],0.034245241433382034,0.9750422835350037,0.020078757777810097,False,False
16,16,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59031725 0.99569857],0.03424927592277527,0.9750397801399231,0.02008131332695484,False,False
17,17,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59029406 0.99569798],0.034253284335136414,0.9750373363494873,0.020083852112293243,False,False
18,18,[0.35145965 0.35278615 0.33122498 0.35458115],[0.59027082 0.99569738],0.03425735607743263,0.9750348329544067,0.02008642815053463,False,False
