,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[3.2039032 1.203943  3.2022035],[0.99148679 0.76837432],1.899272084236145,0.7247134447097778,1.6559826135635376,False,False
1,1,[3.2039032 1.203943  3.2022035],[0.98437732 0.76699007],1.8939255475997925,0.7249369621276855,1.6513985395431519,False,False
2,2,[3.2039032 1.203943  3.2022035],[0.9772917  0.76561612],1.888719081878662,0.7251545190811157,1.6469712257385254,False,False
3,3,[3.2039032 1.203943  3.2022035],[0.97023225 0.76425195],1.883657693862915,0.7253658175468445,1.642703652381897,False,False
4,4,[3.2039032 1.203943  3.2022035],[0.96319711 0.76289749],1.8787457942962646,0.725570559501648,1.6385976076126099,False,False
5,5,[3.2039032 1.203943  3.2022035],[0.95618552 0.7615521 ],1.8739852905273438,0.725768506526947,1.6346529722213745,False,False
6,6,[3.2039032 1.203943  3.2022035],[0.94919634 0.76021582],1.869378924369812,0.7259594798088074,1.6308702230453491,False,False
7,7,[3.2039032 1.203943  3.2022035],[0.94222939 0.75888765],1.8649287223815918,0.7261433601379395,1.6272505521774292,False,False
8,8,[3.2039032 1.203943  3.2022035],[0.93528414 0.75756729],1.8606418371200562,0.7263197302818298,1.6237975358963013,False,False
9,9,[3.2039032 1.203943  3.2022035],[0.92836142 0.75625432],1.856519341468811,0.7264884114265442,1.6205114126205444,False,False
10,10,[3.2039032 1.203943  3.2022035],[0.92146003 0.75494832],1.8525614738464355,0.7266494035720825,1.6173912286758423,False,False
11,11,[3.2039032 1.203943  3.2022035],[0.91457838 0.753649  ],1.8487732410430908,0.7268022298812866,1.6144394874572754,False,False
12,12,[3.2039032 1.203943  3.2022035],[0.90771621 0.75235629],1.845155954360962,0.7269471287727356,1.611655354499817,False,False
13,13,[3.2039032 1.203943  3.2022035],[0.90087342 0.75106853],1.8417121171951294,0.7270835638046265,1.609041690826416,False,False
14,14,[3.2039032 1.203943  3.2022035],[0.89404839 0.74978691],1.838444471359253,0.7272117137908936,1.6065974235534668,False,False
15,15,[3.2039032 1.203943  3.2022035],[0.88724029 0.74850971],1.835353136062622,0.7273312211036682,1.6043232679367065,False,False
16,16,[3.2039032 1.203943  3.2022035],[0.88045073 0.7472375 ],1.8324414491653442,0.7274420857429504,1.6022201776504517,False,False
17,17,[3.2039032 1.203943  3.2022035],[0.87367761 0.74596894],1.8297096490859985,0.7275442481040955,1.6002882719039917,False,False
18,18,[3.2039032 1.203943  3.2022035],[0.86691952 0.74470425],1.827157974243164,0.7276374697685242,1.5985265970230103,False,False
19,19,[3.2039032 1.203943  3.2022035],[0.86017656 0.74344325],1.8247923851013184,0.7277218103408813,1.5969382524490356,False,False
20,20,[3.2039032 1.203943  3.2022035],[0.85344601 0.74218488],1.8226075172424316,0.7277971506118774,1.5955190658569336,False,False
21,21,[3.2039032 1.203943  3.2022035],[0.84672964 0.74092913],1.8206077814102173,0.7278634905815125,1.5942721366882324,False,False
22,22,[3.2039032 1.203943  3.2022035],[0.8400265  0.73967564],1.8187965154647827,0.727920651435852,1.5931987762451172,False,False
23,23,[3.2039032 1.203943  3.2022035],[0.83333427 0.7384243 ],1.8171675205230713,0.7279689311981201,1.5922935009002686,False,False
24,24,[3.2039032 1.203943  3.2022035],[0.82665277 0.73717409],1.8157243728637695,0.728007972240448,1.5915592908859253,False,False
25,25,[3.2039032 1.203943  3.2022035],[0.81998229 0.7359249 ],1.8144704103469849,0.7280380129814148,1.5909976959228516,False,False
26,26,[3.2039032 1.203943  3.2022035],[0.81332076 0.7346763 ],1.8134009838104248,0.7280588150024414,1.5906052589416504,False,False
27,27,[3.2039032 1.203943  3.2022035],[0.80666918 0.73342818],1.8125211000442505,0.7280705571174622,1.590384602546692,False,False
28,28,[3.2039032 1.203943  3.2022035],[0.80002451 0.73218018],1.8118277788162231,0.7280733585357666,1.5903332233428955,False,False
29,29,[3.2039032 1.203943  3.2022035],[0.79338652 0.73093152],1.8113185167312622,0.72806715965271,1.5904494524002075,False,False
30,30,[3.2039032 1.203943  3.2022035],[0.78675544 0.72968167],1.810997486114502,0.7280518412590027,1.5907362699508667,False,False
31,31,[3.2039032 1.203943  3.2022035],[0.78012919 0.72843111],1.8108603954315186,0.7280278205871582,1.5911891460418701,False,False
32,32,[3.2039032 1.203943  3.2022035],[0.77350855 0.72717869],1.810911774635315,0.7279948592185974,1.5918121337890625,False,False
33,33,[3.2039032 1.203943  3.2022035],[0.76688999 0.72592443],1.8111441135406494,0.727953314781189,1.5925991535186768,False,False
