,n_iteration,x_trajectory,y_trajectory,norm_d,alpha,measure_PS,Start_hitting_boundary,stop_hitting_boundary
0,0,[3.2128153 1.2128323 3.2127354],[0.99148679 0.76837432],0.9999998807907104,0.44286462664604187,1.6559826135635376,False,False
1,1,[3.2128153 1.2128323 3.2127354],[0.9886955  0.76714146],1.0,0.44331416487693787,1.6544616222381592,False,False
2,2,[3.2128153 1.2128323 3.2127354],[0.98590779 0.76590991],1.0,0.44374993443489075,1.6529887914657593,False,False
3,3,[3.2128153 1.2128323 3.2127354],[0.98312229 0.76467931],1.0,0.44417324662208557,1.6515599489212036,False,False
4,4,[3.2128153 1.2128323 3.2127354],[0.98034    0.76345015],1.0,0.44458281993865967,1.6501789093017578,False,False
5,5,[3.2128153 1.2128323 3.2127354],[0.97755992 0.76222181],1.0,0.4449787139892578,1.6488455533981323,False,False
6,6,[3.2128153 1.2128323 3.2127354],[0.97478276 0.76099485],1.0,0.44536149501800537,1.6475573778152466,False,False
7,7,[3.2128153 1.2128323 3.2127354],[0.97200769 0.75976843],0.9999998807907104,0.44573017954826355,1.6463173627853394,False,False
8,8,[3.2128153 1.2128323 3.2127354],[0.96923542 0.75854295],1.0,0.44608527421951294,1.645124077796936,False,False
9,9,[3.2128153 1.2128323 3.2127354],[0.96646518 0.75731903],1.0,0.4464263319969177,1.643978238105774,False,False
10,10,[3.2128153 1.2128323 3.2127354],[0.96369779 0.75609577],1.0,0.44675344228744507,1.6428799629211426,False,False
11,11,[3.2128153 1.2128323 3.2127354],[0.96093082 0.75487328],1.0,0.447066992521286,1.6418272256851196,False,False
12,12,[3.2128153 1.2128323 3.2127354],[0.95816815 0.75365168],1.0,0.4473654329776764,1.6408253908157349,False,False
13,13,[3.2128153 1.2128323 3.2127354],[0.95540744 0.75243074],1.0,0.447649747133255,1.6398708820343018,False,False
14,14,[3.2128153 1.2128323 3.2127354],[0.95264947 0.75121027],0.9999999403953552,0.44791898131370544,1.6389663219451904,False,False
15,15,[3.2128153 1.2128323 3.2127354],[0.94989359 0.749991  ],1.0,0.4481737017631531,1.6381103992462158,False,False
16,16,[3.2128153 1.2128323 3.2127354],[0.94713879 0.74877191],0.9999999403953552,0.4484143853187561,1.6373008489608765,False,False
17,17,[3.2128153 1.2128323 3.2127354],[0.94438779 0.74755353],1.0,0.44863975048065186,1.6365418434143066,False,False
18,18,[3.2128153 1.2128323 3.2127354],[0.94163752 0.7463358 ],1.0,0.44885051250457764,1.6358309984207153,False,False
19,19,[3.2128153 1.2128323 3.2127354],[0.93889022 0.74511832],1.0,0.44904622435569763,1.6351697444915771,False,False
20,20,[3.2128153 1.2128323 3.2127354],[0.93614638 0.74390161],1.0,0.4492265582084656,1.6345586776733398,False,False
21,21,[3.2128153 1.2128323 3.2127354],[0.93340361 0.74268496],0.9999999403953552,0.4493919312953949,1.633996605873108,False,False
22,22,[3.2128153 1.2128323 3.2127354],[0.93066204 0.74146855],1.0,0.4495425224304199,1.6334826946258545,False,False
23,23,[3.2128153 1.2128323 3.2127354],[0.92792368 0.74025279],0.9999999403953552,0.44967782497406006,1.6330188512802124,False,False
24,24,[3.2128153 1.2128323 3.2127354],[0.92518783 0.73903692],1.0,0.44979768991470337,1.6326055526733398,False,False
25,25,[3.2128153 1.2128323 3.2127354],[0.92245221 0.7378214 ],1.0,0.4499027729034424,1.6322399377822876,False,False
26,26,[3.2128153 1.2128323 3.2127354],[0.91971916 0.73660547],0.9999999403953552,0.4499923288822174,1.6319247484207153,False,False
27,27,[3.2128153 1.2128323 3.2127354],[0.91698748 0.73539013],1.0,0.4500669538974762,1.6316579580307007,False,False
28,28,[3.2128153 1.2128323 3.2127354],[0.91425806 0.73417461],1.0,0.45012614130973816,1.6314414739608765,False,False
29,29,[3.2128153 1.2128323 3.2127354],[0.91153044 0.73295963],1.0000001192092896,0.4501698911190033,1.631274938583374,False,False
30,30,[3.2128153 1.2128323 3.2127354],[0.90880454 0.73174405],1.0,0.4501986503601074,1.6311570405960083,False,False
31,31,[3.2128153 1.2128323 3.2127354],[0.90608054 0.73052877],1.0,0.45021194219589233,1.631089210510254,False,False
32,32,[3.2128153 1.2128323 3.2127354],[0.9033587 0.7293129],0.9999998807907104,0.45020967721939087,1.63107168674469,False,False
33,33,[3.2128153 1.2128323 3.2127354],[0.90063792 0.72809702],1.0,0.45019230246543884,1.631103277206421,False,False
34,34,[3.2128153 1.2128323 3.2127354],[0.89791852 0.72688103],0.9999999403953552,0.4501599669456482,1.6311835050582886,False,False
35,35,[3.2128153 1.2128323 3.2127354],[0.89520192 0.72566456],0.9999999403953552,0.4501119554042816,1.6313145160675049,False,False
36,36,[3.2128153 1.2128323 3.2127354],[0.8924855  0.72444803],0.9999998807907104,0.45004960894584656,1.631492018699646,False,False
37,37,[3.2128153 1.2128323 3.2127354],[0.88977087 0.7232309 ],1.0,0.44997143745422363,1.6317213773727417,False,False
38,38,[3.2128153 1.2128323 3.2127354],[0.88705862 0.72201329],0.9999999403953552,0.44987788796424866,1.6320003271102905,False,False
39,39,[3.2128153 1.2128323 3.2127354],[0.88434708 0.72079539],0.9999999403953552,0.4497694969177246,1.6323282718658447,False,False
40,40,[3.2128153 1.2128323 3.2127354],[0.88163698 0.7195769 ],0.9999999403953552,0.4496462345123291,1.632704496383667,False,False
