iteration,x_1,x_2,x_3,x_4,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,-0.04498291015625,-0.6403137445449829,-0.5144861936569214,-0.566718578338623,0.976818323135376,0.20656979084014893,0.3805027567917578,0.08931256830692291,0.00010207355332078003,1.0000000060170668,0.510241627707953,0.5002362675265161,False,False
1,-0.045327600091695786,-0.6401768326759338,-0.5144510865211487,-0.5666412115097046,0.976814329624176,0.20628154277801514,0.37995177594314544,0.08932216465473175,8.957687702817176e-05,1.0000001105186136,0.5112930123523698,0.5002472290388621,False,False
2,-0.04567176103591919,-0.6400400400161743,-0.514415979385376,-0.5665639042854309,0.9768102765083313,0.20599377155303955,0.37939103104072125,0.0893317386507988,7.961517733919525e-05,0.9999999831183555,0.5123745676310972,0.5002584768882098,False,False
3,-0.04601537808775902,-0.6399034261703491,-0.5143808722496033,-0.566486656665802,0.9768062829971313,0.20570653676986694,0.3788225242503676,0.08934128284454346,7.158129583096933e-05,1.000000012782392,0.5134810206585392,0.5002700046376164,False,False
4,-0.04635844752192497,-0.6397669911384583,-0.5143457651138306,-0.5664094686508179,0.9768022894859314,0.2054198980331421,0.37824797947633415,0.08935081213712692,6.50368224251625e-05,1.000000000691166,0.5146077335670666,0.5002818072481592,False,False
5,-0.046700961887836456,-0.6396306753158569,-0.5143106579780579,-0.5663323402404785,0.9767982959747314,0.205133855342865,0.3776688736797596,0.0893603190779686,5.951045892798683e-05,1.0000000083762015,0.515750713584487,0.5002938804332582,False,False
6,-0.04704291373491287,-0.6394945383071899,-0.5142755508422852,-0.5662552714347839,0.9767943620681763,0.20484834909439087,0.37708662291233597,0.08936978876590729,5.482059551657803e-05,0.9999999304663275,0.5169062784532068,0.5003062168529281,False,False
7,-0.04738430306315422,-0.6393585801124573,-0.5142404437065125,-0.5661783218383789,0.9767903685569763,0.2045634388923645,0.3765023498071614,0.08937927335500717,5.069697431956138e-05,1.0000000716922375,0.5180713287714,0.5003188095986342,False,False
8,-0.0477251298725605,-0.6392227411270142,-0.5142053365707397,-0.5661014318466187,0.9767863750457764,0.2042790651321411,0.3759168466730851,0.0893886536359787,4.697002193157486e-05,0.9999999566838317,0.5192437209191122,0.5003316553834299,False,False
9,-0.04806538671255112,-0.6390870809555054,-0.5141702890396118,-0.5660246014595032,0.9767823815345764,0.20399528741836548,0.3753298553129279,0.0893981084227562,4.36511287058428e-05,0.9999999357037428,0.5204243576710719,0.5003447441699266,False,False
10,-0.04840507730841637,-0.6389515995979309,-0.5141352415084839,-0.5659478306770325,0.9767784476280212,0.2037121057510376,0.37474239134733545,0.08940746635198593,4.050603002382867e-05,0.9999999176324298,0.521610250468726,0.5003580693453067,False,False
11,-0.04874419793486595,-0.638816237449646,-0.514100193977356,-0.5658711194992065,0.9767744541168213,0.2034294605255127,0.3741561793753105,0.08941680938005447,3.767218907004504e-05,0.999999940527173,0.5227967138052654,0.5003716299170358,False,False
