iteration,x_1,x_2,x_3,x_4,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
0,-0.04498291015625,-0.6403137445449829,-0.5144861936569214,-0.566718578338623,0.976818323135376,0.20656979084014893,0.11367494612932205,0.08931256830692291,0.0,1.0000001192092896,11.129319,1.3115368,False,False
1,-0.045036427676677704,-0.6402429938316345,-0.5144416689872742,-0.5666631460189819,0.9768111109733582,0.20650851726531982,0.11368939280509949,0.08933398872613907,1.3328003944934608e-07,1.000000238418579,11.127484,1.3117917,False,False
2,-0.0450899563729763,-0.6401722431182861,-0.514397144317627,-0.5666077136993408,0.9768038392066956,0.20644724369049072,0.1137038990855217,0.0893554836511612,5.960464477539063e-08,1.0000001192092896,11.12564,1.3120466,False,False
3,-0.045143499970436096,-0.640101432800293,-0.5143526196479797,-0.5665522813796997,0.9767966270446777,0.20638597011566162,0.1137184202671051,0.08937697857618332,0.0,0.9999999403953552,11.123797,1.312302,False,False
4,-0.045197054743766785,-0.6400306224822998,-0.5143080949783325,-0.5664968490600586,0.9767894148826599,0.20632469654083252,0.11373293399810791,0.08939847350120544,5.960464477539063e-08,1.0000001192092896,11.121955,1.3125576,False,False
5,-0.04525062441825867,-0.6399598121643066,-0.5142635703086853,-0.5664414167404175,0.9767821431159973,0.20626342296600342,0.11374737322330475,0.08941992372274399,0.0,1.0000001192092896,11.12012,1.3128133,False,False
6,-0.045304205268621445,-0.6398890018463135,-0.5142190456390381,-0.5663859844207764,0.9767749309539795,0.20620214939117432,0.11376187205314636,0.08944140374660492,0.0,1.0000001192092896,11.11828,1.3130691,False,False
7,-0.045357801020145416,-0.6398181915283203,-0.5141745209693909,-0.5663305521011353,0.9767677187919617,0.20614093542099,0.1137763112783432,0.08946285396814346,0.0,1.0000001192092896,11.1164465,1.3133252,False,False
8,-0.04541140794754028,-0.6397473812103271,-0.5141299962997437,-0.5662751197814941,0.9767604470252991,0.2060796618461609,0.11379072070121765,0.08948428183794022,0.0,1.0,11.114616,1.3135813,False,False
9,-0.045465029776096344,-0.639676570892334,-0.5140854716300964,-0.566219687461853,0.9767532348632812,0.20601844787597656,0.11380517482757568,0.08950574696063995,0.0,1.0,11.112781,1.3138376,False,False
10,-0.0455186627805233,-0.6396057605743408,-0.5140409469604492,-0.5661642551422119,0.9767459630966187,0.20595717430114746,0.11381961405277252,0.0895271897315979,0.0,1.0000001192092896,11.110949,1.3140942,False,False
11,-0.04557231068611145,-0.6395348906517029,-0.513996422290802,-0.5661088228225708,0.9767387509346008,0.20589596033096313,0.11383402347564697,0.08954863250255585,0.0,1.0,11.109118,1.314351,False,False
12,-0.045625969767570496,-0.6394640207290649,-0.5139518976211548,-0.5660533905029297,0.9767314791679382,0.2058347463607788,0.11384845525026321,0.08957009762525558,1.1920928955078125e-07,1.0000001192092896,11.107287,1.3146079,False,False
13,-0.045679643750190735,-0.639393150806427,-0.5139073729515076,-0.5659978985786438,0.9767242074012756,0.2057734727859497,0.11386289447546005,0.08959156274795532,0.0,1.0,11.105455,1.314865,False,False
14,-0.04573332890868187,-0.6393222808837891,-0.5138628482818604,-0.5659424066543579,0.9767169952392578,0.20571225881576538,0.11387725174427032,0.08961298316717148,1.3328003944934608e-07,1.0,11.10363,1.3151222,False,False
15,-0.0457870289683342,-0.6392514109611511,-0.5138183236122131,-0.565886914730072,0.9767097234725952,0.20565104484558105,0.11389165371656418,0.08963442593812943,5.960464477539063e-08,1.0000001192092896,11.101804,1.3153797,False,False
16,-0.04584074020385742,-0.6391805410385132,-0.5137737989425659,-0.5658314228057861,0.9767024517059326,0.20558983087539673,0.11390604823827744,0.08965586870908737,1.3328003944934608e-07,1.0000001192092896,11.0999775,1.3156375,False,False
17,-0.04589446634054184,-0.6391096711158752,-0.5137292742729187,-0.5657759308815002,0.9766952395439148,0.2055286169052124,0.1139204278588295,0.08967731148004532,0.0,1.0000001192092896,11.098151,1.3158954,False,False
18,-0.04594820365309715,-0.6390388011932373,-0.5136847496032715,-0.5657204389572144,0.9766879677772522,0.20546740293502808,0.11393474787473679,0.08969870954751968,0.0,1.0000001192092896,11.096333,1.3161533,False,False
19,-0.04600195586681366,-0.6389678716659546,-0.5136401653289795,-0.5656649470329285,0.9766806960105896,0.20540618896484375,0.11394912004470825,0.08972014486789703,1.5769906269724743e-07,1.0,11.09451,1.3164116,False,False
20,-0.04605571925640106,-0.6388969421386719,-0.5135955810546875,-0.5656094551086426,0.976673424243927,0.20534497499465942,0.11396346241235733,0.08974158018827438,0.0,0.9999998807907104,11.092689,1.3166702,False,False
21,-0.04610949754714966,-0.6388260126113892,-0.5135509967803955,-0.5655539631843567,0.9766661524772644,0.2052837610244751,0.11397785693407059,0.08976303786039352,1.3328003944934608e-07,1.0000001192092896,11.090863,1.3169286,False,False
22,-0.04616328701376915,-0.6387550830841064,-0.5135064125061035,-0.5654984712600708,0.9766588807106018,0.20522260665893555,0.11399217694997787,0.08978445082902908,0.0,1.0000001192092896,11.0890465,1.3171877,False,False
23,-0.046217091381549835,-0.6386841535568237,-0.5134618282318115,-0.5654429793357849,0.9766516089439392,0.205161452293396,0.11400649696588516,0.08980587124824524,0.0,1.0000001192092896,11.087228,1.3174467,False,False
24,-0.046270906925201416,-0.638613224029541,-0.5134172439575195,-0.565387487411499,0.9766443371772766,0.20510023832321167,0.11402080953121185,0.0898272842168808,0.0,1.0000001192092896,11.085412,1.3177059,False,False
25,-0.04632473737001419,-0.6385422945022583,-0.5133726596832275,-0.5653319358825684,0.976637065410614,0.20503902435302734,0.11403511464595795,0.08984869718551636,1.3328003944934608e-07,1.0000001192092896,11.083596,1.317965,False,False
26,-0.04637857899069786,-0.6384713649749756,-0.5133280754089355,-0.5652763843536377,0.9766297936439514,0.2049778699874878,0.11404941976070404,0.08987012505531311,1.1920928955078125e-07,1.0000001192092896,11.081781,1.3182247,False,False
27,-0.046432435512542725,-0.6384003758430481,-0.5132834911346436,-0.565220832824707,0.9766225218772888,0.20491671562194824,0.11406376957893372,0.08989157527685165,1.1920928955078125e-07,1.0000001192092896,11.079963,1.3184845,False,False
28,-0.046486303210258484,-0.6383293867111206,-0.5132389068603516,-0.5651652812957764,0.9766152501106262,0.2048555612564087,0.11407802253961563,0.08991295844316483,0.0,1.0,11.078153,1.3187447,False,False
29,-0.04654018580913544,-0.6382583975791931,-0.5131943225860596,-0.5651097297668457,0.9766079783439636,0.20479434728622437,0.11409229785203934,0.08993436396121979,0.0,1.0,11.076341,1.3190047,False,False
30,-0.046594079583883286,-0.6381874084472656,-0.5131497383117676,-0.565054178237915,0.976600706577301,0.2047332525253296,0.11410660296678543,0.08995579183101654,0.0,1.0,11.074528,1.3192651,False,False
31,-0.04664798825979233,-0.6381164193153381,-0.5131051540374756,-0.5649986267089844,0.9765933752059937,0.20467209815979004,0.11412086337804794,0.0899771973490715,1.3328003944934608e-07,1.0000001192092896,11.072719,1.3195257,False,False
32,-0.046701908111572266,-0.6380454301834106,-0.5130605697631836,-0.5649430751800537,0.976586103439331,0.2046109437942505,0.11413507163524628,0.08999855816364288,0.0,0.9999998807907104,11.070915,1.3197863,False,False
33,-0.0467558428645134,-0.6379744410514832,-0.5130159854888916,-0.564887523651123,0.9765788316726685,0.20454978942871094,0.11414933204650879,0.09001996368169785,0.0,1.0000001192092896,11.069105,1.3200471,False,False
34,-0.046809788793325424,-0.6379034519195557,-0.5129714012145996,-0.5648319721221924,0.9765715003013611,0.2044886350631714,0.11416357010602951,0.09004136174917221,0.0,1.0000001192092896,11.067299,1.3203082,False,False
35,-0.046863749623298645,-0.6378324031829834,-0.5129268169403076,-0.5647764205932617,0.9765642285346985,0.2044275403022766,0.11417780816555023,0.09006275236606598,1.1920928955078125e-07,1.0,11.0654955,1.3205695,False,False
36,-0.04691772162914276,-0.6377613544464111,-0.5128822326660156,-0.564720869064331,0.9765569567680359,0.20436638593673706,0.11419201642274857,0.09008413553237915,0.0,0.9999998807907104,11.063692,1.320831,False,False
37,-0.04697170853614807,-0.6376903057098389,-0.5128376483917236,-0.5646653175354004,0.9765496253967285,0.20430529117584229,0.1142062395811081,0.09010553359985352,0.0,1.0,11.061887,1.3210926,False,False
38,-0.04702570661902428,-0.6376192569732666,-0.5127930045127869,-0.564609706401825,0.9765423536300659,0.20424413681030273,0.11422041803598404,0.0901268869638443,1.884864389012364e-07,1.0000001192092896,11.060089,1.3213544,False,False
39,-0.047079719603061676,-0.6375482082366943,-0.5127483606338501,-0.5645540952682495,0.9765350222587585,0.20418304204940796,0.11423461884260178,0.09014829248189926,0.0,1.0000001192092896,11.058287,1.3216166,False,False
40,-0.04713374376296997,-0.6374771595001221,-0.5127037167549133,-0.5644984841346741,0.9765276908874512,0.20412194728851318,0.1142488569021225,0.09016972035169601,0.0,1.0000001192092896,11.056481,1.3218789,False,False
41,-0.04718778282403946,-0.6374061107635498,-0.5126590728759766,-0.5644428730010986,0.9765204191207886,0.20406079292297363,0.11426299810409546,0.0901910588145256,0.0,1.0000001192092896,11.0546875,1.3221413,False,False
42,-0.04724183306097984,-0.6373350620269775,-0.5126144289970398,-0.5643872618675232,0.976513147354126,0.20399969816207886,0.11427713185548782,0.09021241217851639,0.0,1.0,11.052894,1.3224039,False,False
43,-0.04729589819908142,-0.6372639536857605,-0.512569785118103,-0.5643316507339478,0.9765058159828186,0.20393860340118408,0.11429130285978317,0.09023378789424896,0.0,1.0,11.051097,1.3226668,False,False
44,-0.047349974513053894,-0.6371928453445435,-0.5125251412391663,-0.5642760396003723,0.9764984846115112,0.2038775086402893,0.1143055111169815,0.09025520831346512,1.3328003944934608e-07,1.0000001192092896,11.049295,1.3229297,False,False
45,-0.04740406572818756,-0.6371217370033264,-0.5124804973602295,-0.5642204284667969,0.9764911532402039,0.20381641387939453,0.11431968212127686,0.0902765765786171,0.0,1.0,11.0475,1.323193,False,False
46,-0.04745816811919212,-0.6370506286621094,-0.5124358534812927,-0.5641648173332214,0.9764838218688965,0.20375531911849976,0.11433377861976624,0.09029792249202728,8.429369557916289e-08,1.0000001192092896,11.04571,1.3234564,False,False
47,-0.04751228541135788,-0.6369795203208923,-0.512391209602356,-0.564109206199646,0.9764765501022339,0.20369422435760498,0.11434789001941681,0.09031925350427628,0.0,1.0000001192092896,11.043921,1.32372,False,False
48,-0.04756641387939453,-0.6369084119796753,-0.5123465657234192,-0.5640535950660706,0.9764692187309265,0.20363318920135498,0.11436205357313156,0.09034067392349243,0.0,1.0000001192092896,11.042124,1.3239837,False,False
49,-0.04762055724859238,-0.6368373036384583,-0.5123019218444824,-0.5639979839324951,0.9764618873596191,0.2035720944404602,0.11437612771987915,0.09036197513341904,0.0,1.0000001192092896,11.040339,1.3242476,False,False
50,-0.04767471179366112,-0.6367661952972412,-0.5122572779655457,-0.5639423131942749,0.9764545559883118,0.2035110592842102,0.11439022421836853,0.09038332104682922,0.0,1.0000001192092896,11.038552,1.3245119,False,False
